slice fieldpos lbda x y rmsx_um rmsy_um
68.000000 1.000000 1.400000 5.150631 -9.347807 0.817288 0.996463
68.000000 1.000000 1.600000 5.148652 -9.823543 1.112090 1.088850
68.000000 1.000000 1.700200 5.147663 -10.074218 1.562750 1.326341
69.000000 -1.000000 0.350000 5.064027 -2.967198 13.019227 9.761122
69.000000 -1.000000 0.400000 5.053456 -4.374069 10.077128 7.864895
69.000000 -1.000000 0.500000 5.042838 -5.977286 6.685708 5.648417
69.000000 -1.000000 0.700000 5.034612 -7.413422 3.653634 3.729514
69.000000 -1.000000 1.000000 5.029644 -8.403072 1.741509 2.633808
69.000000 -1.000000 1.200000 5.027443 -8.882104 1.210650 2.289218
69.000000 -1.000000 1.400000 5.025460 -9.340725 1.452623 2.160479
69.000000 -1.000000 1.600000 5.023529 -9.816602 2.244227 2.274693
69.000000 -1.000000 1.700200 5.022564 -10.067353 2.741809 2.428107
69.000000 -0.500000 0.350000 4.810420 -2.972506 13.384606 9.817675
69.000000 -0.500000 0.400000 4.800439 -4.379065 10.453469 7.877414
69.000000 -0.500000 0.500000 4.790424 -5.981929 7.064199 5.575516
69.000000 -0.500000 0.700000 4.782675 -7.417752 3.998802 3.498882
69.000000 -0.500000 1.000000 4.778003 -8.407189 1.934516 2.175567
69.000000 -0.500000 1.200000 4.775935 -8.886119 1.091804 1.671281
69.000000 -0.500000 1.400000 4.774074 -9.344644 0.930701 1.413438
69.000000 -0.500000 1.600000 4.772263 -9.820421 1.660169 1.511540
69.000000 -0.500000 1.700200 4.771358 -10.071119 2.163082 1.701533
69.000000 0.000000 0.350000 4.556788 -2.976709 13.606023 9.865552
69.000000 0.000000 0.400000 4.547345 -4.382992 10.689528 7.901548
69.000000 0.000000 0.500000 4.537873 -5.985543 7.312406 5.552752
69.000000 0.000000 0.700000 4.530548 -7.421088 4.243733 3.385746
69.000000 0.000000 1.000000 4.526132 -8.410336 2.131206 1.905021
69.000000 0.000000 1.200000 4.524179 -8.889175 1.165137 1.242881
69.000000 0.000000 1.400000 4.522421 -9.347614 0.630760 0.787132
69.000000 0.000000 1.600000 4.520711 -9.823302 1.265986 0.883703
69.000000 0.000000 1.700200 4.519857 -10.073953 1.775770 1.152832
69.000000 0.500000 0.350000 4.303083 -2.979834 13.684434 9.899086
69.000000 0.500000 0.400000 4.294141 -4.385877 10.784868 7.929536
69.000000 0.500000 0.500000 4.285169 -5.988154 7.426287 5.569440
69.000000 0.500000 0.700000 4.278227 -7.423456 4.371991 3.382889
69.000000 0.500000 1.000000 4.274040 -8.412538 2.262242 1.869367
69.000000 0.500000 1.200000 4.272188 -8.891297 1.279799 1.167821
69.000000 0.500000 1.400000 4.270519 -9.349659 0.609634 0.632843
69.000000 0.500000 1.600000 4.268897 -9.825268 1.110864 0.727346
69.000000 0.500000 1.700200 4.268087 -10.075878 1.610668 1.030863
69.000000 1.000000 0.350000 4.049240 -2.981901 13.622350 9.913684
69.000000 1.000000 0.400000 4.040777 -4.387737 10.741359 7.955305
69.000000 1.000000 0.500000 4.032277 -5.989778 7.406209 5.616814
69.000000 1.000000 0.700000 4.025693 -7.424869 4.379534 3.477445
69.000000 1.000000 1.000000 4.021718 -8.413808 2.306371 2.059199
69.000000 1.000000 1.200000 4.019958 -8.892497 1.368038 1.470521
69.000000 1.000000 1.400000 4.018371 -9.350793 0.784576 1.119690
69.000000 1.000000 1.600000 4.016827 -9.826334 1.211448 1.201344
69.000000 1.000000 1.700200 4.016056 -10.076908 1.677458 1.418041
70.000000 -1.000000 0.350000 3.923189 -2.974979 12.980748 9.729875
70.000000 -1.000000 0.400000 3.914991 -4.381105 10.065233 7.835088
70.000000 -1.000000 0.500000 3.906755 -5.983492 6.699967 5.604204
70.000000 -1.000000 0.700000 3.900374 -7.418903 3.677715 3.643896
70.000000 -1.000000 1.000000 3.896519 -8.408065 1.726405 2.485979
70.000000 -1.000000 1.200000 3.894811 -8.886864 1.113128 2.101746
70.000000 -1.000000 1.400000 3.893272 -9.345265 1.295526 1.943945
70.000000 -1.000000 1.600000 3.891774 -9.820915 2.086353 2.053330
70.000000 -1.000000 1.700200 3.891024 -10.071546 2.585577 2.213780
70.000000 -0.500000 0.350000 3.669809 -2.979371 13.301971 9.791743
70.000000 -0.500000 0.400000 3.662185 -4.385253 10.394630 7.859273
70.000000 -0.500000 0.500000 3.654534 -5.987363 7.030252 5.555111
70.000000 -0.500000 0.700000 3.648614 -7.422530 3.980533 3.456667
70.000000 -0.500000 1.000000 3.645043 -8.411526 1.907964 2.086092
70.000000 -0.500000 1.200000 3.643463 -8.890245 1.028283 1.536581
70.000000 -0.500000 1.400000 3.642039 -9.348570 0.817162 1.230142
70.000000 -0.500000 1.600000 3.640655 -9.824142 1.567881 1.320076
70.000000 -0.500000 1.700200 3.639963 -10.074732 2.077286 1.523697
70.000000 0.000000 0.350000 3.416428 -2.982661 13.484000 9.838271
70.000000 0.000000 0.400000 3.409337 -4.388332 10.587810 7.887122
70.000000 0.000000 0.500000 3.402222 -5.990205 7.232675 5.546299
70.000000 0.000000 0.700000 3.396718 -7.425160 4.180510 3.376954
70.000000 0.000000 1.000000 3.393400 -8.414013 2.071595 1.878382
70.000000 0.000000 1.200000 3.391932 -8.892662 1.095446 1.188648
70.000000 0.000000 1.400000 3.390610 -9.350922 0.550479 0.672549
70.000000 0.000000 1.600000 3.389324 -9.826426 1.243400 0.756224
70.000000 0.000000 1.700200 3.388682 -10.076981 1.762350 1.046937
70.000000 0.500000 0.350000 3.162992 -2.984869 13.527834 9.864857
70.000000 0.500000 0.400000 3.156406 -4.390364 10.644700 7.912264
70.000000 0.500000 0.500000 3.149795 -5.992037 7.304425 5.568672
70.000000 0.500000 0.700000 3.144678 -7.426815 4.265590 3.396812
70.000000 0.500000 1.000000 3.141591 -8.415545 2.165419 1.898138
70.000000 0.500000 1.200000 3.140225 -8.894137 1.188999 1.210468
70.000000 0.500000 1.400000 3.138994 -9.352340 0.568785 0.698448
70.000000 0.500000 1.600000 3.137797 -9.827787 1.161176 0.771180
70.000000 0.500000 1.700200 3.137198 -10.078312 1.669126 1.055589
70.000000 1.000000 0.350000 2.909435 -2.986009 13.435553 9.868275
70.000000 1.000000 0.400000 2.903341 -4.391360 10.566973 7.930458
70.000000 1.000000 0.500000 2.897217 -5.992870 7.246271 5.615997
70.000000 1.000000 0.700000 2.892472 -7.427501 4.233989 3.505608
70.000000 1.000000 1.000000 2.889606 -8.416132 2.177342 2.124893
70.000000 1.000000 1.200000 2.888336 -8.894675 1.264116 1.568061
70.000000 1.000000 1.400000 2.887192 -9.352833 0.788002 1.249597
70.000000 1.000000 1.600000 2.886078 -9.828233 1.322549 1.324335
70.000000 1.000000 1.700200 2.885521 -10.078732 1.798763 1.522976
71.000000 -1.000000 0.350000 2.783461 -2.981066 12.974071 9.723273
71.000000 -1.000000 0.400000 2.777623 -4.386623 10.079866 7.826709
71.000000 -1.000000 0.500000 2.771755 -5.988376 6.735506 5.580532
71.000000 -1.000000 0.700000 2.767205 -7.423233 3.720950 3.581586
71.000000 -1.000000 1.000000 2.764455 -8.412022 1.736586 2.363538
71.000000 -1.000000 1.200000 2.763236 -8.890642 1.041892 1.937206
71.000000 -1.000000 1.400000 2.762137 -9.348874 1.146012 1.745517
71.000000 -1.000000 1.600000 2.761066 -9.824350 1.933089 1.847945
71.000000 -1.000000 1.700200 2.760531 -10.074890 2.433959 2.015852
71.000000 -0.500000 0.350000 2.530237 -2.984544 13.252691 9.785834
71.000000 -0.500000 0.400000 2.524958 -4.389923 10.363563 7.857476
71.000000 -0.500000 0.500000 2.519657 -5.991475 7.018172 5.549392
71.000000 -0.500000 0.700000 2.515553 -7.426155 3.980214 3.431700
71.000000 -0.500000 1.000000 2.513075 -8.414823 1.900243 2.020094
71.000000 -0.500000 1.200000 2.511978 -8.893386 0.986776 1.427591
71.000000 -0.500000 1.400000 2.510989 -9.351562 0.712226 1.067135
71.000000 -0.500000 1.600000 2.510027 -9.826982 1.480714 1.146196
71.000000 -0.500000 1.700200 2.509546 -10.077492 1.995891 1.365257
71.000000 0.000000 0.350000 2.277035 -2.986921 13.395963 9.827556
71.000000 0.000000 0.400000 2.272283 -4.392155 10.514313 7.885249
71.000000 0.000000 0.500000 2.267512 -5.993544 7.174923 5.549998
71.000000 0.000000 0.700000 2.263818 -7.428079 4.134575 3.379652
71.000000 0.000000 1.000000 2.261589 -8.416648 2.028090 1.870434
71.000000 0.000000 1.200000 2.260601 -8.895163 1.043682 1.163148
71.000000 0.000000 1.400000 2.259712 -9.353295 0.488217 0.600053
71.000000 0.000000 1.600000 2.258846 -9.828667 1.228841 0.665678
71.000000 0.000000 1.700200 2.258414 -10.079154 1.754208 0.973157
71.000000 0.500000 0.350000 2.023796 -2.988212 13.404684 9.845041
71.000000 0.500000 0.400000 2.019554 -4.393335 10.532139 7.905263
71.000000 0.500000 0.500000 2.015291 -5.994597 7.203812 5.575318
71.000000 0.500000 0.700000 2.011988 -7.429019 4.175537 3.418237
71.000000 0.500000 1.000000 2.009993 -8.417511 2.083453 1.938715
71.000000 0.500000 1.200000 2.009109 -8.895989 1.115586 1.271191
71.000000 0.500000 1.400000 2.008312 -9.354085 0.559952 0.792784
71.000000 0.500000 1.600000 2.007536 -9.829421 1.221103 0.848546
71.000000 0.500000 1.700200 2.007148 -10.079888 1.733257 1.108864
71.000000 1.000000 0.350000 1.770455 -2.988425 13.280368 9.836459
71.000000 1.000000 0.400000 1.766717 -4.393467 10.418387 7.915158
71.000000 1.000000 0.500000 1.762958 -5.994638 7.105868 5.621802
71.000000 1.000000 0.700000 1.760040 -7.428978 4.103373 3.539793
71.000000 1.000000 1.000000 1.758275 -8.417415 2.063141 2.197704
71.000000 1.000000 1.200000 1.757492 -8.895866 1.181909 1.672406
71.000000 1.000000 1.400000 1.756786 -9.353936 0.827842 1.383822
71.000000 1.000000 1.600000 1.756098 -9.829246 1.443341 1.454753
71.000000 1.000000 1.700200 1.755754 -10.079699 1.926001 1.638256
72.000000 -1.000000 0.350000 1.644520 -2.985462 12.999767 9.738254
72.000000 -1.000000 0.400000 1.641033 -4.390626 10.121415 7.836676
72.000000 -1.000000 0.500000 1.637522 -5.991941 6.792476 5.574214
72.000000 -1.000000 0.700000 1.634795 -7.426415 3.783170 3.539510
72.000000 -1.000000 1.000000 1.633143 -8.414945 1.772129 2.264854
72.000000 -1.000000 1.200000 1.632410 -8.893442 1.003036 1.795165
72.000000 -1.000000 1.400000 1.631748 -9.351556 1.007536 1.564856
72.000000 -1.000000 1.600000 1.631103 -9.826911 1.785440 1.658095
72.000000 -1.000000 1.700200 1.630780 -10.077389 2.287637 1.834053
72.000000 -0.500000 0.350000 1.391381 -2.988028 13.237609 9.797577
72.000000 -0.500000 0.400000 1.388439 -4.393081 10.360987 7.869595
72.000000 -0.500000 0.500000 1.385479 -5.994270 7.028559 5.555732
72.000000 -0.500000 0.700000 1.383181 -7.428632 3.998391 3.420948
72.000000 -0.500000 1.000000 1.381790 -8.417086 1.912261 1.974922
72.000000 -0.500000 1.200000 1.381174 -8.895546 0.971028 1.343772
72.000000 -0.500000 1.400000 1.380617 -9.353626 0.621073 0.925969
72.000000 -0.500000 1.600000 1.380075 -9.828946 1.399692 0.991198
72.000000 -0.500000 1.700200 1.379803 -10.079404 1.919395 1.227534
72.000000 0.000000 0.350000 1.138286 -2.989495 13.342793 9.831804
72.000000 0.000000 0.400000 1.135866 -4.394467 10.469853 7.894275
72.000000 0.000000 0.500000 1.133429 -5.995566 7.139931 5.562025
72.000000 0.000000 0.700000 1.131537 -7.429849 4.106805 3.391532
72.000000 0.000000 1.000000 1.130391 -8.418248 2.002136 1.877983
72.000000 0.000000 1.200000 1.129882 -8.896682 1.013155 1.163197
72.000000 0.000000 1.400000 1.129423 -9.354737 0.452238 0.576125
72.000000 0.000000 1.600000 1.128975 -9.830031 1.222673 0.620220
72.000000 0.000000 1.700200 1.128751 -10.080476 1.751398 0.933970
72.000000 0.500000 0.350000 0.885173 -2.989871 13.315714 9.838830
72.000000 0.500000 0.400000 0.883266 -4.394796 10.447911 7.907687
72.000000 0.500000 0.500000 0.881343 -5.995840 7.125220 5.588446
72.000000 0.500000 0.700000 0.879846 -7.430074 4.102820 3.445939
72.000000 0.500000 1.000000 0.878937 -8.418441 2.018098 1.988866
72.000000 0.500000 1.200000 0.878532 -8.896859 1.063135 1.345544
72.000000 0.500000 1.400000 0.878167 -9.354899 0.584631 0.904236
72.000000 0.500000 1.600000 0.877811 -9.830177 1.289358 0.948981
72.000000 0.500000 1.700200 0.877632 -10.080614 1.802500 1.185091
72.000000 1.000000 0.350000 0.631977 -2.989157 13.157263 9.818215
72.000000 1.000000 0.400000 0.630587 -4.394066 10.296124 7.909351
72.000000 1.000000 0.500000 0.629183 -5.995091 6.985652 5.634156
72.000000 1.000000 0.700000 0.628085 -7.429308 3.988696 3.579833
72.000000 1.000000 1.000000 0.627417 -8.417663 1.965979 2.277021
72.000000 1.000000 1.200000 0.627119 -8.896075 1.125945 1.782482
72.000000 1.000000 1.400000 0.626849 -9.354110 0.899432 1.521388
72.000000 1.000000 1.600000 0.626585 -9.829382 1.571937 1.590945
72.000000 1.000000 1.700200 0.626452 -10.079816 2.058429 1.762014
73.000000 -1.000000 0.350000 0.506044 -2.988167 13.058143 9.771974
73.000000 -1.000000 0.400000 0.504902 -4.393116 10.190019 7.862138
73.000000 -1.000000 0.500000 0.503744 -5.994189 6.870786 5.582259
73.000000 -1.000000 0.700000 0.502834 -7.428450 3.863872 3.514558
73.000000 -1.000000 1.000000 0.502278 -8.416836 1.831926 2.187884
73.000000 -1.000000 1.200000 0.502028 -8.895264 1.000589 1.674973
73.000000 -1.000000 1.400000 0.501802 -9.353312 0.885128 1.401728
73.000000 -1.000000 1.600000 0.501580 -9.828600 1.644588 1.483483
73.000000 -1.000000 1.700200 0.501469 -10.079042 2.147349 1.668278
73.000000 -0.500000 0.350000 0.252919 -2.989827 13.257205 9.824871
73.000000 -0.500000 0.400000 0.252309 -4.394728 10.387282 7.893501
73.000000 -0.500000 0.500000 0.251684 -5.995748 7.061676 5.571823
73.000000 -0.500000 0.700000 0.251189 -7.429962 4.035202 3.421649
73.000000 -0.500000 1.000000 0.250883 -8.418316 1.944119 1.947730
73.000000 -0.500000 1.200000 0.250745 -8.896729 0.982880 1.284037
73.000000 -0.500000 1.400000 0.250619 -9.354763 0.551125 0.809227
73.000000 -0.500000 1.600000 0.250495 -9.830036 1.325932 0.857582
73.000000 -0.500000 1.700200 0.250432 -10.080469 1.848315 1.112481
73.000000 0.000000 0.350000 -0.000141 -2.990386 13.324971 9.849697
73.000000 0.000000 0.400000 -0.000234 -4.395272 10.454873 7.912857
73.000000 0.000000 0.500000 -0.000340 -5.996274 7.128120 5.580916
73.000000 0.000000 0.700000 -0.000435 -7.430473 4.097667 3.410721
73.000000 0.000000 1.000000 -0.000501 -8.418816 1.994526 1.898199
73.000000 0.000000 1.200000 -0.000532 -8.897223 1.005918 1.184929
73.000000 0.000000 1.400000 -0.000563 -9.355252 0.448948 0.599571
73.000000 0.000000 1.600000 -0.000594 -9.830520 1.224946 0.623554
73.000000 0.000000 1.700200 -0.000611 -10.080952 1.753857 0.929798
73.000000 0.500000 0.350000 -0.253201 -2.989851 13.261298 9.845683
73.000000 0.500000 0.400000 -0.252776 -4.394752 10.392410 7.918981
73.000000 0.500000 0.500000 -0.252364 -5.995772 7.069101 5.607450
73.000000 0.500000 0.700000 -0.252059 -7.429986 4.048073 3.479118
73.000000 0.500000 1.000000 -0.251884 -8.418340 1.970619 2.047028
73.000000 0.500000 1.200000 -0.251809 -8.896752 1.034285 1.430323
73.000000 0.500000 1.400000 -0.251744 -9.354786 0.638309 1.025925
73.000000 0.500000 1.600000 -0.251683 -9.830059 1.364500 1.064873
73.000000 0.500000 1.700200 -0.251653 -10.080493 1.876190 1.279315
73.000000 1.000000 0.350000 -0.506323 -2.988213 13.066457 9.813740
73.000000 1.000000 0.400000 -0.505368 -4.393162 10.200482 7.913215
73.000000 1.000000 0.500000 -0.504422 -5.994235 6.886063 5.653229
73.000000 1.000000 0.700000 -0.503702 -7.428496 3.890752 3.625855
73.000000 1.000000 1.000000 -0.503277 -8.416882 1.887809 2.362672
73.000000 1.000000 1.200000 -0.503091 -8.895310 1.099523 1.897882
73.000000 1.000000 1.400000 -0.502925 -9.353358 0.995610 1.662131
73.000000 1.000000 1.600000 -0.502766 -9.828646 1.706628 1.732182
73.000000 1.000000 1.700200 -0.502688 -10.079088 2.195251 1.893161
74.000000 -1.000000 0.350000 -0.632291 -2.989181 13.149242 9.821909
74.000000 -1.000000 0.400000 -0.631088 -4.394091 10.285581 7.900568
74.000000 -1.000000 0.500000 -0.629895 -5.995119 6.970112 5.601980
74.000000 -1.000000 0.700000 -0.628988 -7.429337 3.962250 3.503754
74.000000 -1.000000 1.000000 -0.628450 -8.417694 1.913890 2.130284
74.000000 -1.000000 1.200000 -0.628215 -8.896107 1.034740 1.575735
74.000000 -1.000000 1.400000 -0.628006 -9.354142 0.785740 1.256064
74.000000 -1.000000 1.600000 -0.627805 -9.829415 1.511873 1.324032
74.000000 -1.000000 1.700200 -0.627705 -10.079849 2.013837 1.518641
74.000000 -0.500000 0.350000 -0.885471 -2.989939 13.311587 9.865956
74.000000 -0.500000 0.400000 -0.883750 -4.394865 10.442480 7.927428
74.000000 -0.500000 0.500000 -0.882040 -5.995911 7.117444 5.595748
74.000000 -0.500000 0.700000 -0.880732 -7.430146 4.090373 3.431433
74.000000 -0.500000 1.000000 -0.879954 -8.418514 1.995085 1.935726
74.000000 -0.500000 1.200000 -0.879614 -8.896932 1.021576 1.246756
74.000000 -0.500000 1.400000 -0.879309 -9.354972 0.511154 0.720617
74.000000 -0.500000 1.600000 -0.879015 -9.830251 1.260538 0.749519
74.000000 -0.500000 1.700200 -0.878869 -10.080688 1.783116 1.022627
74.000000 0.000000 0.350000 -1.138568 -2.989597 13.342575 9.880245
74.000000 0.000000 0.400000 -1.136334 -4.394570 10.469432 7.940006
74.000000 0.000000 0.500000 -1.134110 -5.995669 7.139527 5.605598
74.000000 0.000000 0.700000 -1.132408 -7.429952 4.107178 3.435830
74.000000 0.000000 1.000000 -1.131392 -8.418352 2.005278 1.928811
74.000000 0.000000 1.200000 -1.130947 -8.896786 1.022109 1.224500
74.000000 0.000000 1.400000 -1.130548 -9.354841 0.478296 0.660853
74.000000 0.000000 1.600000 -1.130163 -9.830136 1.235346 0.670875
74.000000 0.000000 1.700200 -1.129972 -10.080581 1.761378 0.958374
74.000000 0.500000 0.350000 -1.391647 -2.988154 13.241445 9.865351
74.000000 0.500000 0.400000 -1.388890 -4.393205 10.365682 7.938896
74.000000 0.500000 0.500000 -1.386143 -5.994394 7.035563 5.632066
74.000000 0.500000 0.700000 -1.384035 -7.428756 4.011532 3.517399
74.000000 0.500000 1.000000 -1.382776 -8.417209 1.941617 2.112287
74.000000 0.500000 1.200000 -1.382222 -8.895670 1.029952 1.523510
74.000000 0.500000 1.400000 -1.381726 -9.353749 0.713300 1.154333
74.000000 0.500000 1.600000 -1.381247 -9.829069 1.445051 1.191529
74.000000 0.500000 1.700200 -1.381008 -10.079527 1.953589 1.387750
74.000000 1.000000 0.350000 -1.644768 -2.985596 13.007917 9.823465
74.000000 1.000000 0.400000 -1.641467 -4.390759 10.131519 7.927170
74.000000 1.000000 0.500000 -1.638169 -5.992073 6.807307 5.679446
74.000000 1.000000 0.700000 -1.635632 -7.426546 3.810059 3.678268
74.000000 1.000000 1.000000 -1.634111 -8.415075 1.830083 2.454841
74.000000 1.000000 1.200000 -1.633442 -8.893571 1.103600 2.018680
74.000000 1.000000 1.400000 -1.632840 -9.351685 1.109266 1.806368
74.000000 1.000000 1.600000 -1.632258 -9.827040 1.845892 1.878310
74.000000 1.000000 1.700200 -1.631968 -10.077517 2.335645 2.031163
75.000000 -1.000000 0.350000 -1.770806 -2.988498 13.272838 9.885845
75.000000 -1.000000 0.400000 -1.767254 -4.393547 10.407758 7.949762
75.000000 -1.000000 0.500000 -1.763707 -5.994726 7.089900 5.631013
75.000000 -1.000000 0.700000 -1.760980 -7.429073 4.077237 3.504353
75.000000 -1.000000 1.000000 -1.759346 -8.417515 2.015294 2.089535
75.000000 -1.000000 1.200000 -1.758627 -8.895968 1.101675 1.496284
75.000000 -1.000000 1.400000 -1.757982 -9.354041 0.717821 1.128048
75.000000 -1.000000 1.600000 -1.757357 -9.829354 1.388760 1.180046
75.000000 -1.000000 1.700200 -1.757045 -10.079808 1.887802 1.385580
75.000000 -0.500000 0.350000 -2.024112 -2.988363 13.400488 9.919379
75.000000 -0.500000 0.400000 -2.020056 -4.393489 10.526259 7.969937
75.000000 -0.500000 0.500000 -2.016006 -5.994756 7.195436 5.625949
75.000000 -0.500000 0.700000 -2.012893 -7.429181 4.163220 3.448340
75.000000 -0.500000 1.000000 -2.011029 -8.417676 2.063689 1.936357
75.000000 -0.500000 1.200000 -2.010208 -8.896155 1.084013 1.229859
75.000000 -0.500000 1.400000 -2.009472 -9.354253 0.507547 0.664375
75.000000 -0.500000 1.600000 -2.008759 -9.829591 1.204466 0.672951
75.000000 -0.500000 1.700200 -2.008404 -10.080058 1.724147 0.960762
75.000000 0.000000 0.350000 -2.277317 -2.987126 13.395268 9.922734
75.000000 0.000000 0.400000 -2.272752 -4.392361 10.513196 7.975033
75.000000 0.000000 0.500000 -2.268194 -5.993751 7.173800 5.635337
75.000000 0.000000 0.700000 -2.264690 -7.428286 4.134894 3.465907
75.000000 0.000000 1.000000 -2.262591 -8.416856 2.033603 1.968146
