,,snr,exptime,slewtime,calibtime,z,x1,c,t0,ra,dec,magabs,magobs,x0,template,fields,survey,mwebv
good-n,80,20.0,28979.2,241.52811063617457,150.0,1.34315,0.22,0.124,61921.57,192.98853,62.206665,-18.781883,26.167585,5.415153e-07,salt2,good-n,roman,
good-n,82,20.0,1426.32,245.80096502886695,150.0,0.68685,-0.4,-0.035,61898.684,189.51001,62.522038,-19.237444,23.922035,4.2838124e-06,salt2,good-n,roman,
good-n,90,20.0,3667.68,236.0592154445013,150.0,0.87885,0.02,0.02,61903.957,190.53775,63.641422,-19.270887,24.543793,2.416172e-06,salt2,good-n,roman,
good-n,92,20.0,2897.92,219.9048767820466,150.0,0.83095,0.015,0.073,61902.51,189.42838,63.708008,-18.936014,24.729223,2.036833e-06,salt2,good-n,roman,
good-n,94,20.0,10142.720000000001,235.6893901227918,150.0,1.07245,0.26,0.138,61910.59,190.90137,62.71334,-18.931034,25.4159,1.0821445e-06,salt2,good-n,roman,
good-n,99,20.0,14489.6,217.65102594001561,150.0,1.09385,-1.395,0.111,61911.39,190.77011,63.1054,-18.81199,25.587835,9.236569e-07,salt2,good-n,roman,
good-n,100,20.0,17387.52,219.11771006082455,150.0,1.29395,-0.69,-0.06,61919.453,190.21523,63.493847,-19.527752,25.321856,1.1800563e-06,salt2,good-n,roman,
good-n,101,20.0,13040.64,231.0982884519021,150.0,1.12155,0.235,0.146,61912.445,192.12279,62.996326,-18.79657,25.67021,8.561712e-07,salt2,good-n,roman,
good-n,104,20.0,21734.4,226.97673051840408,150.0,1.29205,0.005,0.054,61919.37,191.42563,63.743397,-19.185581,25.660091,8.641873e-07,salt2,good-n,roman,
good-n,105,20.0,15938.560000000001,236.52602474333187,150.0,1.35375,0.775,-0.118,61922.03,193.80736,63.12245,-19.769045,25.201452,1.3184499e-06,salt2,good-n,roman,
good-n,108,20.0,792.4,237.4561540515038,150.0,0.45705,1.01,0.179,61894.38,191.61473,62.338646,-19.052458,23.04155,9.63884e-06,salt2,good-n,roman,
good-n,112,20.0,21734.4,230.41900274119297,150.0,1.29215,-0.635,0.008,61919.37,193.55592,62.68999,-19.254389,25.591494,9.2055063e-07,salt2,good-n,roman,
good-n,113,20.0,5795.84,245.82755460586557,150.0,0.84425,-1.335,0.182,61902.902,190.10425,63.18018,-18.517876,25.189678,1.3328254e-06,salt2,good-n,roman,
good-n,114,20.0,3735.6000000000004,217.5579391963397,150.0,0.87225,-1.495,-0.038,61903.754,189.52104,63.472565,-19.238031,24.556536,2.3879793e-06,salt2,good-n,roman,
good-n,123,20.0,1267.8400000000001,248.17341742848285,150.0,0.57515,0.39,0.185,61896.305,192.67293,62.4685,-18.89247,23.799582,4.795257e-06,salt2,good-n,roman,
good-n,125,20.0,882.96,242.76197253265008,150.0,0.54045,-1.09,-0.049,61895.676,191.14403,63.810402,-19.275227,23.254032,7.925593e-06,salt2,good-n,roman,
good-n,126,20.0,792.4,236.69761805219642,150.0,0.46175,-0.505,0.104,61894.445,191.64809,62.590908,-18.814634,23.305798,7.5565863e-06,salt2,good-n,roman,
good-n,127,20.0,3667.68,227.47382026341668,150.0,0.90085,-0.38,-0.029,61904.65,193.30797,62.929623,-19.399475,24.481201,2.5595525e-06,salt2,good-n,roman,
good-n,132,20.0,28979.2,223.31828592782708,150.0,1.41595,-0.51,-0.03,61924.785,193.35434,63.576973,-19.306322,25.784315,7.70759e-07,salt2,good-n,roman,
good-n,135,20.0,11591.68,229.97545833695705,150.0,1.16375,-0.6,-0.033,61914.094,191.94096,62.881718,-19.42986,25.13582,1.4006068e-06,salt2,good-n,roman,
good-n,136,20.0,7244.8,224.8015712655774,150.0,0.93715,-1.04,0.15,61905.83,193.45712,63.067074,-18.727709,25.25849,1.2509747e-06,salt2,good-n,roman,
good-n,138,20.0,39121.92,228.80577234319765,150.0,1.45405,1.075,0.094,61926.5,191.5034,62.977108,-19.175007,25.986603,6.397404e-07,salt2,good-n,roman,
good-n,141,20.0,5795.84,223.97603364343985,150.0,0.93785,-0.36,0.088,61905.85,191.55443,63.65355,-19.12517,24.863026,1.8006702e-06,salt2,good-n,roman,
good-n,143,20.0,882.96,210.71889537124966,150.0,0.52995,-0.94,0.011,61895.496,191.36626,63.685726,-18.966475,23.511587,6.2518643e-06,salt2,good-n,roman,
good-n,147,20.0,21734.4,233.68680045090207,150.0,1.24575,-1.1,0.048,61917.426,190.03906,62.753983,-18.999609,25.748383,7.966948e-07,salt2,good-n,roman,
good-n,153,20.0,56509.44,229.47444224363855,150.0,1.46125,-2.34,0.042,61926.832,192.00432,62.572815,-18.78164,26.393171,4.3992267e-07,salt2,good-n,roman,
good-n,160,20.0,520.72,228.87556342670288,150.0,0.35655,0.785,0.066,61893.227,190.7257,63.251152,-19.308475,22.150217,2.1905731e-05,salt2,good-n,roman,
good-n,166,20.0,5795.84,228.01281868802937,150.0,1.00625,-0.165,0.032,61908.188,190.60257,62.397316,-19.20356,24.972862,1.6274206e-06,salt2,good-n,roman,
good-n,167,20.0,724.48,220.5677607969796,150.0,0.47945,0.57,0.037,61894.7,189.9587,62.831802,-19.22155,22.996204,1.0049926e-05,salt2,good-n,roman,
good-n,169,20.0,33326.08,230.89972275133348,150.0,1.39585,-0.55,0.041,61923.887,191.56279,63.497528,-19.125551,25.926857,6.759298e-07,salt2,good-n,roman,
good-n,171,20.0,5795.84,224.84352443165488,150.0,0.87895,0.295,0.297,61903.96,193.13045,63.655552,-18.387041,25.427942,1.0702065e-06,salt2,good-n,roman,
good-n,177,20.0,10142.720000000001,233.10577788172554,150.0,1.17885,-0.255,-0.064,61914.695,193.61078,62.59623,-19.376099,25.224102,1.2912315e-06,salt2,good-n,roman,
good-n,180,20.0,5795.84,215.43613853262477,150.0,0.79965,0.585,0.405,61901.61,193.59033,62.297924,-17.99843,25.564566,9.4366686e-07,salt2,good-n,roman,
good-n,188,20.0,2897.92,254.87225741892107,150.0,0.79985,-0.335,0.07,61901.617,189.81882,63.404896,-18.998724,24.564938,2.369572e-06,salt2,good-n,roman,
good-n,191,20.0,50713.6,239.18650062978307,150.0,1.49315,0.22,0.135,61928.29,192.08253,62.529484,-18.999464,26.233044,5.098326e-07,salt2,good-n,roman,
good-n,201,20.0,28979.2,236.50892268506834,150.0,1.37255,-0.22,0.053,61922.85,189.46349,62.797516,-19.078285,25.929106,6.7453203e-07,salt2,good-n,roman,
good-n,202,20.0,33326.08,221.84869386484382,150.0,1.48935,0.14,-0.022,61928.117,189.80858,62.23713,-19.4213,25.804398,7.566339e-07,salt2,good-n,roman,
good-n,208,20.0,1426.32,245.0619290710436,150.0,0.72335,0.6,-0.041,61899.574,190.88257,63.772736,-19.547142,23.749462,5.0218036e-06,salt2,good-n,roman,
good-n,211,20.0,2897.92,252.4605214819191,150.0,0.90225,0.025,-0.103,61904.695,193.7179,62.32049,-19.512003,24.372822,2.8282404e-06,salt2,good-n,roman,
good-n,212,20.0,10142.720000000001,249.00012726382877,150.0,1.05825,-0.54,0.094,61910.062,191.05174,63.632668,-18.815817,25.495436,1.0057047e-06,salt2,good-n,roman,
good-n,214,20.0,8693.76,227.50241062856662,150.0,1.01465,-1.14,0.106,61908.49,191.07648,62.79967,-18.889622,25.30904,1.1940667e-06,salt2,good-n,roman,
good-n,218,20.0,40570.880000000005,236.45913175175892,150.0,1.31875,-2.06,0.112,61920.51,193.5876,62.37951,-18.890432,26.009981,6.2611207e-07,salt2,good-n,roman,
good-n,220,20.0,17387.52,237.90199289913167,150.0,1.19865,-1.345,0.051,61915.492,191.2861,63.130665,-18.84978,25.79502,7.631976e-07,salt2,good-n,roman,
good-n,223,20.0,1765.92,221.5012532657585,150.0,0.56055,-2.39,0.18,61896.03,191.4116,63.695057,-18.5397,24.085014,3.686712e-06,salt2,good-n,roman,
good-n,224,20.0,2128.16,229.47803664672972,150.0,0.72425,0.265,0.059,61899.598,193.30081,63.324253,-19.21633,24.08357,3.691613e-06,salt2,good-n,roman,
good-n,225,20.0,7244.8,238.30313175996633,150.0,1.02965,0.08,0.061,61909.023,190.51213,63.743855,-19.18606,25.051868,1.5132032e-06,salt2,good-n,roman,
good-n,228,20.0,8693.76,223.9471774156826,150.0,1.13295,0.27,-0.004,61912.887,191.18625,63.13926,-19.302254,25.191605,1.3304629e-06,salt2,good-n,roman,
good-n,237,20.0,33326.08,228.30658148113574,150.0,1.47005,0.02,-0.011,61927.23,191.95699,62.345493,-19.262384,25.928469,6.7492726e-07,salt2,good-n,roman,
good-n,238,20.0,8693.76,239.69462856217413,150.0,1.05545,-1.785,-0.021,61909.96,193.54466,63.513424,-19.165667,25.138494,1.3971625e-06,salt2,good-n,roman,
good-n,239,20.0,203.76,244.31032065077736,150.0,0.17495,0.5,0.117,61892.168,190.62502,62.651413,-19.111073,20.593006,9.192689e-05,salt2,good-n,roman,
good-n,241,20.0,3735.6000000000004,215.90702065987304,150.0,0.78935,-1.35,0.144,61901.324,190.6802,62.969734,-18.588272,24.94023,1.6770778e-06,salt2,good-n,roman,
good-n,243,20.0,40570.880000000005,218.61404352360276,150.0,1.35805,-1.29,0.126,61922.215,190.10745,62.61706,-18.586897,26.392084,4.4036346e-07,salt2,good-n,roman,
good-n,253,20.0,882.96,220.65366813558893,150.0,0.53195,-0.295,0.007,61895.527,189.28044,62.988052,-19.054054,23.433832,6.7160204e-06,salt2,good-n,roman,
good-n,255,20.0,13040.64,210.82784162431665,150.0,1.13935,-0.5,0.067,61913.137,189.26004,63.081875,-18.994476,25.514465,9.882311e-07,salt2,good-n,roman,
good-n,263,20.0,33326.08,229.4576572403943,150.0,1.42765,0.725,0.065,61925.31,190.53291,63.804413,-19.164585,25.948051,6.628642e-07,salt2,good-n,roman,
good-n,265,20.0,39121.92,243.50063196559518,150.0,1.49475,0.54,0.031,61928.363,191.14227,62.287437,-19.519312,25.716055,8.207729e-07,salt2,good-n,roman,
good-n,267,20.0,11591.68,238.90992544491226,150.0,1.06315,-0.105,0.161,61910.242,192.86583,63.3702,-18.749315,25.574303,9.352407e-07,salt2,good-n,roman,
good-n,270,20.0,33326.08,225.35311597403998,150.0,1.31125,-0.45,0.174,61920.188,191.22725,63.308094,-18.804327,26.080824,5.8656417e-07,salt2,good-n,roman,
good-n,271,20.0,15938.560000000001,233.13884030073862,150.0,1.31055,1.54,-0.012,61920.16,193.18935,62.69234,-19.646498,25.237223,1.2757203e-06,salt2,good-n,roman,
good-n,272,20.0,10142.720000000001,234.50431269114904,150.0,1.22915,0.87,-0.088,61916.734,190.75308,62.471527,-19.746948,24.965126,1.6390574e-06,salt2,good-n,roman,
good-n,278,20.0,475.44,235.5304225503755,150.0,0.29135,-0.25,0.187,61892.703,192.1021,63.490215,-18.615593,22.335371,1.8471264e-05,salt2,good-n,roman,
good-n,282,20.0,14489.6,231.66845933151703,150.0,1.16155,-0.81,0.047,61914.01,191.4123,62.521908,-19.119785,25.440828,1.0575814e-06,salt2,good-n,roman,
good-n,285,20.0,11591.68,225.13486877241326,150.0,1.21895,1.01,-0.001,61916.316,191.41478,63.25008,-19.395224,25.294542,1.2101186e-06,salt2,good-n,roman,
good-n,290,20.0,4346.88,218.62073610787465,150.0,0.91345,-0.395,0.007,61905.055,192.3842,63.20013,-19.396982,24.520788,2.4679118e-06,salt2,good-n,roman,
good-n,291,20.0,1358.4,227.22210347444124,150.0,0.65605,0.975,0.073,61897.973,190.83377,62.778572,-19.272364,23.765879,4.946444e-06,salt2,good-n,roman,
good-n,296,20.0,384.88,234.23251281850696,150.0,0.32715,1.43,-0.009,61892.97,193.20958,62.4836,-19.562727,21.678614,3.382201e-05,salt2,good-n,roman,
good-n,298,20.0,1064.08,224.00206019868185,150.0,0.50465,-1.405,0.12,61895.082,192.14026,62.95204,-18.602245,23.748447,5.0265044e-06,salt2,good-n,roman,
good-n,299,20.0,26081.28,213.75529738315586,150.0,1.42315,0.865,-0.026,61925.11,191.79762,62.791546,-19.582628,25.521568,9.817877e-07,salt2,good-n,roman,
good-n,305,20.0,2897.92,226.77620304720486,150.0,0.78235,-1.74,0.006,61901.13,190.19684,63.12596,-18.962418,24.542393,2.4192864e-06,salt2,good-n,roman,
good-n,307,20.0,4890.24,218.03466778002658,150.0,0.85045,0.57,0.237,61903.09,191.06561,62.998844,-18.63331,25.09375,1.4559434e-06,salt2,good-n,roman,
good-n,309,20.0,17387.52,220.2279785037059,150.0,1.26785,1.015,0.086,61918.348,190.12332,62.722916,-19.148584,25.646479,8.7509045e-07,salt2,good-n,roman,
good-n,311,20.0,14489.6,221.41487724748004,150.0,0.89525,-0.68,0.513,61904.473,189.36714,63.169106,-17.52055,26.34348,4.605252e-07,salt2,good-n,roman,
good-n,312,20.0,23183.36,212.9274180658544,150.0,1.29105,-1.365,0.003,61919.33,189.4059,63.355595,-18.881018,25.962584,6.5405095e-07,salt2,good-n,roman,
good-n,317,20.0,260.36,252.3598206055219,150.0,0.24355,0.57,-0.077,61892.426,193.6318,63.02339,-19.644056,20.86316,7.167718e-05,salt2,good-n,roman,
good-n,318,20.0,2128.16,216.5181103021369,150.0,0.75315,0.375,-0.004,61900.344,193.07343,62.788204,-19.458595,23.945131,4.1936496e-06,salt2,good-n,roman,
good-n,319,20.0,724.48,230.15248056175355,150.0,0.40115,-1.97,0.034,61893.684,193.91945,63.658947,-18.996834,22.76192,1.2470274e-05,salt2,good-n,roman,
good-n,322,20.0,7244.8,230.71791048366498,150.0,1.00425,-0.525,0.083,61908.12,193.2895,62.72568,-18.92747,25.243631,1.2682133e-06,salt2,good-n,roman,
good-n,326,20.0,23183.36,230.20834137745726,150.0,1.27625,-0.525,0.056,61918.7,191.30626,63.026787,-19.206503,25.606237,9.081336e-07,salt2,good-n,roman,
good-n,327,20.0,215.08,210.3892362288434,150.0,0.19715,1.01,0.036,61892.234,191.16846,62.985683,-19.463938,20.527857,9.7611715e-05,salt2,good-n,roman,
good-n,328,20.0,8693.76,216.71559168836666,150.0,1.03765,0.065,0.092,61909.31,190.55666,62.765854,-19.171051,25.08759,1.4642287e-06,salt2,good-n,roman,
good-n,329,20.0,33326.08,232.4270733249996,150.0,1.23905,-1.56,0.205,61917.15,192.5665,63.289608,-18.443539,26.290014,4.837705e-07,salt2,good-n,roman,
good-n,336,20.0,18836.48,224.44040994296782,150.0,1.19105,0.62,0.22,61915.188,191.81879,62.680477,-18.610699,26.01707,6.2203765e-07,salt2,good-n,roman,
good-n,338,20.0,27530.24,232.47216994671416,150.0,1.13425,-0.605,0.335,61912.94,189.73816,62.25108,-17.982447,26.514482,3.9341543e-07,salt2,good-n,roman,
good-n,339,20.0,62305.28,209.82881061225055,150.0,1.49125,-2.495,0.04,61928.2,189.72928,62.300922,-18.960745,26.26836,4.9351536e-07,salt2,good-n,roman,
good-n,341,20.0,75345.92,242.58254382481647,150.0,1.48455,-1.44,0.141,61927.895,192.93529,62.52403,-18.628973,26.588102,3.676238e-07,salt2,good-n,roman,
good-n,345,20.0,3735.6000000000004,239.54232072455105,150.0,0.97025,-1.07,-0.196,61906.94,190.29498,63.168858,-19.592764,24.48622,2.5477511e-06,salt2,good-n,roman,
good-n,348,20.0,1109.3600000000001,233.97228111841017,150.0,0.68755,0.99,-0.064,61898.7,192.07999,62.40232,-19.768972,23.3932,6.9721177e-06,salt2,good-n,roman,
good-n,352,20.0,2897.92,240.9605290064955,150.0,0.91785,1.335,-0.022,61905.195,190.30202,63.581936,-19.493599,24.437006,2.6658925e-06,salt2,good-n,roman,
good-n,360,20.0,996.1600000000001,232.6094685241611,150.0,0.38035,-0.385,0.414,61893.46,192.67918,63.665794,-17.91934,23.703526,5.2388323e-06,salt2,good-n,roman,
good-n,361,20.0,17387.52,227.59024212910705,150.0,1.08165,0.02,0.319,61910.93,190.85818,63.896694,-18.095985,26.273813,4.910429e-07,salt2,good-n,roman,
good-n,372,20.0,11591.68,215.87265859486496,150.0,1.12225,0.54,0.104,61912.477,190.3699,63.663338,-19.033358,25.435095,1.0631804e-06,salt2,good-n,roman,
good-n,381,20.0,1064.08,238.96717287398496,150.0,0.59715,0.85,0.095,61896.73,193.2313,63.258152,-19.11437,23.676172,5.3724943e-06,salt2,good-n,roman,
good-n,383,20.0,23183.36,218.49097315983215,150.0,1.23975,-0.345,0.137,61917.17,193.5434,63.668938,-18.953846,25.78122,7.729603e-07,salt2,good-n,roman,
good-n,386,20.0,18836.48,245.12921356713036,150.0,1.18625,-0.03,0.183,61914.996,190.08423,63.207127,-18.620813,25.996143,6.3414365e-07,salt2,good-n,roman,
good-n,389,20.0,260.36,244.80533054390173,150.0,0.22735,1.185,0.08,61892.35,193.59248,63.00393,-19.158195,21.18024,5.3524018e-05,salt2,good-n,roman,
good-n,390,20.0,7244.8,219.23361362984477,150.0,1.04415,0.855,0.065,61909.547,192.86328,62.67678,-19.448156,24.827196,1.8610857e-06,salt2,good-n,roman,
good-n,393,20.0,3667.68,219.1343660070368,150.0,0.86195,-1.145,-0.012,61903.438,191.86838,62.75242,-19.214952,24.547928,2.4069875e-06,salt2,good-n,roman,
good-n,400,20.0,5795.84,228.67738251231825,150.0,0.99105,0.41,0.015,61907.656,193.35313,63.32722,-19.547338,24.588367,2.3189828e-06,salt2,good-n,roman,
good-n,401,20.0,27530.24,240.82399595009207,150.0,1.32855,0.2,0.104,61920.934,191.28943,62.261387,-19.158314,25.761911,7.868285e-07,salt2,good-n,roman,
good-n,407,20.0,18836.48,235.82725356997838,150.0,1.28645,0.38,0.051,61919.133,193.81038,62.54608,-19.237217,25.59683,9.160355e-07,salt2,good-n,roman,
good-n,409,20.0,5795.84,215.28315376163997,150.0,0.96825,-1.025,0.001,61906.87,193.53157,62.808186,-19.02823,25.045235,1.5224766e-06,salt2,good-n,roman,
good-n,410,20.0,566.0,234.38530557785907,150.0,0.47525,0.87,-0.131,61894.637,191.23299,63.265434,-19.85578,22.339188,1.8406432e-05,salt2,good-n,roman,
good-n,411,20.0,21734.4,222.7960493536837,150.0,1.41065,0.375,-0.113,61924.547,192.53075,63.049355,-19.726723,25.353888,1.1457495e-06,salt2,good-n,roman,
good-n,415,20.0,8693.76,227.0379392335117,150.0,1.16615,0.84,-0.022,61914.19,190.74033,63.01768,-19.558273,25.012922,1.5684682e-06,salt2,good-n,roman,
good-n,418,20.0,21734.4,226.11732220468633,150.0,0.98445,-0.36,0.517,61907.426,192.181,62.614716,-17.554777,26.563059,3.7620237e-07,salt2,good-n,roman,
good-n,419,20.0,2897.92,236.5417106129869,150.0,0.77755,-0.515,0.057,61900.996,190.26984,63.493298,-18.97545,24.512997,2.485685e-06,salt2,good-n,roman,
good-n,421,20.0,7244.8,220.7484672488068,150.0,1.07585,-1.095,-0.107,61910.715,191.4561,63.429615,-19.426962,24.928444,1.6953808e-06,salt2,good-n,roman,
good-n,426,20.0,4890.24,236.85854904325873,150.0,1.00225,0.06,-0.078,61908.05,190.16429,62.329666,-19.344076,24.82169,1.870547e-06,salt2,good-n,roman,
good-n,427,20.0,10142.720000000001,226.1215950813846,150.0,1.12205,-0.23,0.011,61912.465,189.33266,63.000492,-19.414993,25.05298,1.5116543e-06,salt2,good-n,roman,
good-n,437,20.0,2399.84,254.3504561557903,150.0,0.64125,-1.17,0.213,61897.65,193.56726,62.430786,-18.472742,24.505306,2.5033523e-06,salt2,good-n,roman,
good-n,445,20.0,18836.48,239.6214808955429,150.0,1.31275,1.07,0.074,61920.254,192.03412,63.61123,-19.23292,25.65529,8.680182e-07,salt2,good-n,roman,
good-n,450,20.0,724.48,230.91286021171433,150.0,0.33865,-2.17,0.207,61893.066,190.01999,63.216057,-18.29914,23.029284,9.7483635e-06,salt2,good-n,roman,
good-n,457,20.0,1426.32,244.7363489699315,150.0,0.70435,0.775,0.013,61899.105,192.91586,62.32481,-19.479303,23.746769,5.034281e-06,salt2,good-n,roman,
good-n,459,20.0,1154.64,226.1004566829538,150.0,0.56515,-1.64,0.046,61896.117,193.62907,63.022804,-19.047323,23.598783,5.769409e-06,salt2,good-n,roman,
good-n,468,20.0,882.96,212.5132497500844,150.0,0.53835,-1.085,-0.034,61895.637,193.89864,63.139645,-19.252295,23.2668,7.832944e-06,salt2,good-n,roman,
good-n,470,20.0,23183.36,226.45898996199367,150.0,1.36685,1.37,0.064,61922.6,192.28023,63.439625,-19.34174,25.65452,8.686342e-07,salt2,good-n,roman,
good-n,484,20.0,40570.880000000005,223.541475213425,150.0,1.45265,-0.36,0.019,61926.438,193.16339,62.91654,-19.048382,26.110655,5.7066705e-07,salt2,good-n,roman,
good-n,487,20.0,656.5600000000001,229.55666398605052,150.0,0.40035,0.545,0.107,61893.676,191.2343,62.64199,-19.03672,22.716932,1.2997866e-05,salt2,good-n,roman,
good-n,489,20.0,11591.68,219.9029055120961,150.0,1.11495,-1.8,0.004,61912.19,190.1626,62.708073,-19.106142,25.344835,1.1553416e-06,salt2,good-n,roman,
good-n,492,20.0,17387.52,226.6532130019336,150.0,1.34255,0.26,-0.066,61921.543,191.78038,62.42998,-19.674137,25.274134,1.2330794e-06,salt2,good-n,roman,
good-n,493,20.0,566.0,233.72952337852226,150.0,0.35505,-2.185,-0.004,61893.21,193.5316,63.19798,-18.935476,22.512535,1.5690292e-05,salt2,good-n,roman,
good-n,494,20.0,1811.2,221.5011767932184,150.0,0.58275,-1.71,0.184,61896.45,192.2744,63.18421,-18.55438,24.172092,3.4025775e-06,salt2,good-n,roman,
good-n,497,20.0,40570.880000000005,242.75355028651268,150.0,1.41955,0.425,0.115,61924.94,189.54738,62.336243,-18.996473,26.100952,5.7578944e-07,salt2,good-n,roman,
good-n,510,20.0,15938.560000000001,243.07039358832597,150.0,1.26195,0.845,0.04,61918.098,191.27188,63.642384,-19.423702,25.358875,1.1404974e-06,salt2,good-n,roman,
good-n,512,20.0,4346.88,225.50408993255064,150.0,1.02585,0.41,-0.108,61908.887,189.96413,63.18219,-19.666618,24.561417,2.3772673e-06,salt2,good-n,roman,
good-n,515,20.0,3871.44,238.559812645273,150.0,0.77155,0.3,0.298,61900.832,192.82625,63.500904,-18.580017,24.887836,1.7599889e-06,salt2,good-n,roman,
good-n,516,20.0,2897.92,235.77242100713556,150.0,0.79745,0.535,0.092,61901.547,192.88577,62.301723,-19.112858,24.442806,2.6516875e-06,salt2,good-n,roman,
good-n,518,20.0,384.88,218.0147906871498,150.0,0.32875,1.2,-0.067,61892.98,192.69048,62.70446,-19.602085,21.651537,3.467605e-05,salt2,good-n,roman,
good-n,524,20.0,2445.12,243.47437172816979,150.0,0.71015,-2.1,0.005,61899.246,189.34329,62.885387,-18.969473,24.27832,3.085434e-06,salt2,good-n,roman,
good-n,527,20.0,3667.68,217.3359485131631,150.0,0.88175,0.165,0.042,61904.05,189.91338,62.60565,-19.173204,24.650269,2.1904712e-06,salt2,good-n,roman,
good-n,530,20.0,2445.12,246.55507153485902,150.0,0.66595,-0.485,0.203,61898.195,193.45425,63.052235,-18.546589,24.531204,2.4443466e-06,salt2,good-n,roman,
good-n,531,20.0,4890.24,239.00909759793615,150.0,0.95725,-0.47,-0.015,61906.5,190.55305,63.35751,-19.314995,24.727924,2.0392713e-06,salt2,good-n,roman,
good-n,539,20.0,5795.84,234.09080696619014,150.0,0.89805,-0.91,0.17,61904.56,190.31686,62.23772,-18.437675,25.43469,1.063576e-06,salt2,good-n,roman,
good-n,540,20.0,4890.24,245.24481943217182,150.0,0.91675,1.085,0.156,61905.16,191.5989,63.748703,-18.981281,24.94612,1.6680036e-06,salt2,good-n,roman,
good-n,544,20.0,40570.880000000005,239.74405718595057,150.0,1.49285,0.2,0.035,61928.273,190.24681,62.51635,-19.164919,26.06705,5.940519e-07,salt2,good-n,roman,
good-n,548,20.0,520.72,220.08476712474337,150.0,0.36885,0.94,0.052,61893.344,191.32162,62.428688,-19.139904,22.404856,1.7326178e-05,salt2,good-n,roman,
good-n,552,20.0,1426.32,238.0374923306092,150.0,0.70525,-0.975,-0.098,61899.125,190.85854,63.71151,-19.644358,23.585096,5.842604e-06,salt2,good-n,roman,
